縣市,統計期,業者名稱,類別,基地臺
桃園市,1071130,台灣大哥大股份有限公司,4G,862
桃園市,1071130,中華電信股份有限公司,4G,961
桃園市,1071130,台灣之星電信股份有限公司,4G,699
桃園市,1071130,遠傳電信股份有限公司,4G,890
桃園市,1071130,遠傳電信股份有限公司,3G,922
高雄市,1071130,遠傳電信股份有限公司,4G,1018
高雄市,1071130,中華電信股份有限公司,3G,1286
高雄市,1071130,台灣大哥大股份有限公司,3G,1097
高雄市,1071130,中華電信股份有限公司,4G,1435
高雄市,1071130,遠傳電信股份有限公司,3G,1045
高雄市,1071130,台灣之星電信股份有限公司,3G,924
高雄市,1071130,台灣之星電信股份有限公司,4G,868
高雄市,1071130,台灣大哥大股份有限公司,4G,915
高雄市,1071130,亞太電信股份有限公司,4G,1149
基隆市,1071130,台灣之星電信股份有限公司,3G,103
基隆市,1071130,中華電信股份有限公司,3G,134
基隆市,1071130,台灣大哥大股份有限公司,3G,131
基隆市,1071130,遠傳電信股份有限公司,4G,155
基隆市,1071130,台灣大哥大股份有限公司,4G,123
基隆市,1071130,中華電信股份有限公司,4G,189
基隆市,1071130,遠傳電信股份有限公司,3G,157
基隆市,1071130,亞太電信股份有限公司,4G,167
基隆市,1071130,台灣之星電信股份有限公司,4G,103
連江縣,1071130,中華電信股份有限公司,4G,43
連江縣,1071130,中華電信股份有限公司,3G,40
連江縣,1071130,台灣大哥大股份有限公司,3G,18
連江縣,1071130,遠傳電信股份有限公司,4G,23
連江縣,1071130,台灣之星電信股份有限公司,3G,6
連江縣,1071130,亞太電信股份有限公司,4G,19
連江縣,1071130,台灣大哥大股份有限公司,4G,19
連江縣,1071130,台灣之星電信股份有限公司,4G,7
連江縣,1071130,遠傳電信股份有限公司,3G,24
雲林縣,1071130,台灣之星電信股份有限公司,4G,206
雲林縣,1071130,遠傳電信股份有限公司,4G,320
雲林縣,1071130,台灣大哥大股份有限公司,4G,312
雲林縣,1071130,台灣大哥大股份有限公司,3G,330
雲林縣,1071130,中華電信股份有限公司,3G,574
雲林縣,1071130,中華電信股份有限公司,4G,546
雲林縣,1071130,台灣之星電信股份有限公司,3G,203
雲林縣,1071130,遠傳電信股份有限公司,3G,338
雲林縣,1071130,亞太電信股份有限公司,4G,232
新北市,1071130,中華電信股份有限公司,3G,1188
新北市,1071130,台灣之星電信股份有限公司,4G,1132
新北市,1071130,台灣之星電信股份有限公司,3G,1015
新北市,1071130,台灣大哥大股份有限公司,3G,1315
新北市,1071130,中華電信股份有限公司,4G,1596
新北市,1071130,遠傳電信股份有限公司,4G,1222
新北市,1071130,台灣大哥大股份有限公司,4G,1194
新北市,1071130,亞太電信股份有限公司,4G,1166
新北市,1071130,遠傳電信股份有限公司,3G,1160
新竹市,1071130,台灣之星電信股份有限公司,3G,182
新竹市,1071130,中華電信股份有限公司,4G,286
新竹市,1071130,亞太電信股份有限公司,4G,140
新竹市,1071130,遠傳電信股份有限公司,4G,276
新竹市,1071130,中華電信股份有限公司,3G,293
新竹市,1071130,台灣之星電信股份有限公司,4G,174
新竹市,1071130,遠傳電信股份有限公司,3G,251
新竹市,1071130,台灣大哥大股份有限公司,3G,195
新竹市,1071130,台灣大哥大股份有限公司,4G,187
新竹縣,1071130,台灣大哥大股份有限公司,3G,326
新竹縣,1071130,遠傳電信股份有限公司,3G,321
新竹縣,1071130,台灣之星電信股份有限公司,3G,239
新竹縣,1071130,亞太電信股份有限公司,4G,241
新竹縣,1071130,中華電信股份有限公司,3G,456
新竹縣,1071130,台灣大哥大股份有限公司,4G,310
新竹縣,1071130,遠傳電信股份有限公司,4G,316
新竹縣,1071130,中華電信股份有限公司,4G,476
新竹縣,1071130,台灣之星電信股份有限公司,4G,255
嘉義市,1071130,中華電信股份有限公司,3G,159
嘉義市,1071130,遠傳電信股份有限公司,3G,99
嘉義市,1071130,台灣之星電信股份有限公司,3G,74
嘉義市,1071130,中華電信股份有限公司,4G,151
嘉義市,1071130,台灣大哥大股份有限公司,3G,132
嘉義市,1071130,台灣大哥大股份有限公司,4G,116
嘉義市,1071130,台灣之星電信股份有限公司,4G,75
嘉義市,1071130,亞太電信股份有限公司,4G,122
嘉義市,1071130,遠傳電信股份有限公司,4G,97
嘉義縣,1071130,台灣之星電信股份有限公司,3G,153
嘉義縣,1071130,台灣大哥大股份有限公司,3G,226
嘉義縣,1071130,中華電信股份有限公司,3G,352
嘉義縣,1071130,亞太電信股份有限公司,4G,205
嘉義縣,1071130,中華電信股份有限公司,4G,433
嘉義縣,1071130,遠傳電信股份有限公司,4G,249
嘉義縣,1071130,台灣之星電信股份有限公司,4G,159
嘉義縣,1071130,遠傳電信股份有限公司,3G,207
嘉義縣,1071130,台灣大哥大股份有限公司,4G,195
彰化縣,1071130,遠傳電信股份有限公司,4G,508
彰化縣,1071130,中華電信股份有限公司,3G,822
彰化縣,1071130,中華電信股份有限公司,4G,779
彰化縣,1071130,台灣大哥大股份有限公司,3G,542
彰化縣,1071130,台灣之星電信股份有限公司,3G,289
彰化縣,1071130,台灣之星電信股份有限公司,4G,317
彰化縣,1071130,台灣大哥大股份有限公司,4G,488
彰化縣,1071130,亞太電信股份有限公司,4G,386
彰化縣,1071130,遠傳電信股份有限公司,3G,505
臺中市,1071130,台灣大哥大股份有限公司,4G,1319
臺中市,1071130,中華電信股份有限公司,3G,2202
臺中市,1071130,台灣大哥大股份有限公司,3G,1428
臺中市,1071130,亞太電信股份有限公司,4G,1201
臺中市,1071130,中華電信股份有限公司,4G,2113
臺中市,1071130,遠傳電信股份有限公司,3G,1527
臺中市,1071130,遠傳電信股份有限公司,4G,1527
臺中市,1071130,台灣之星電信股份有限公司,3G,885
臺中市,1071130,台灣之星電信股份有限公司,4G,984
臺北市,1071130,台灣大哥大股份有限公司,4G,1175
臺北市,1071130,中華電信股份有限公司,3G,1285
臺北市,1071130,中華電信股份有限公司,4G,1422
臺北市,1071130,台灣大哥大股份有限公司,3G,1324
臺北市,1071130,台灣之星電信股份有限公司,3G,854
臺北市,1071130,亞太電信股份有限公司,4G,1209
臺北市,1071130,台灣之星電信股份有限公司,4G,866
臺北市,1071130,遠傳電信股份有限公司,3G,1215
臺北市,1071130,遠傳電信股份有限公司,4G,1376
臺東縣,1071130,遠傳電信股份有限公司,4G,199
臺東縣,1071130,中華電信股份有限公司,4G,255
臺東縣,1071130,台灣大哥大股份有限公司,4G,163
臺東縣,1071130,中華電信股份有限公司,3G,239
臺東縣,1071130,台灣之星電信股份有限公司,3G,136
臺東縣,1071130,台灣大哥大股份有限公司,3G,159
臺東縣,1071130,亞太電信股份有限公司,4G,85
臺東縣,1071130,台灣之星電信股份有限公司,4G,118
臺東縣,1071130,遠傳電信股份有限公司,3G,164
臺南市,1071130,遠傳電信股份有限公司,3G,642
臺南市,1071130,台灣大哥大股份有限公司,4G,656
臺南市,1071130,遠傳電信股份有限公司,4G,635
臺南市,1071130,台灣大哥大股份有限公司,3G,750
臺南市,1071130,台灣之星電信股份有限公司,3G,575
臺南市,1071130,中華電信股份有限公司,3G,916
臺南市,1071130,台灣之星電信股份有限公司,4G,577
臺南市,1071130,中華電信股份有限公司,4G,905
臺南市,1071130,亞太電信股份有限公司,4G,771
澎湖縣,1071130,台灣大哥大股份有限公司,4G,82
澎湖縣,1071130,遠傳電信股份有限公司,3G,54
澎湖縣,1071130,台灣之星電信股份有限公司,3G,34
澎湖縣,1071130,台灣大哥大股份有限公司,3G,78
澎湖縣,1071130,亞太電信股份有限公司,4G,26
澎湖縣,1071130,中華電信股份有限公司,3G,80
澎湖縣,1071130,台灣之星電信股份有限公司,4G,28
澎湖縣,1071130,中華電信股份有限公司,4G,93
澎湖縣,1071130,遠傳電信股份有限公司,4G,100
宜蘭縣,1071031,遠傳電信股份有限公司,4G,226
宜蘭縣,1071031,台灣大哥大股份有限公司,4G,260
宜蘭縣,1071031,遠傳電信股份有限公司,3G,240
宜蘭縣,1071031,中華電信股份有限公司,3G,379
宜蘭縣,1071031,中華電信股份有限公司,4G,473
宜蘭縣,1071031,台灣大哥大股份有限公司,3G,268
宜蘭縣,1071031,台灣之星電信股份有限公司,3G,150
宜蘭縣,1071031,台灣之星電信股份有限公司,4G,197
宜蘭縣,1071031,亞太電信股份有限公司,4G,112
花蓮縣,1071031,台灣大哥大股份有限公司,4G,293
花蓮縣,1071031,遠傳電信股份有限公司,3G,292
花蓮縣,1071031,台灣之星電信股份有限公司,3G,155
花蓮縣,1071031,中華電信股份有限公司,4G,452
花蓮縣,1071031,台灣之星電信股份有限公司,4G,173
花蓮縣,1071031,遠傳電信股份有限公司,4G,312
花蓮縣,1071031,中華電信股份有限公司,3G,328
花蓮縣,1071031,亞太電信股份有限公司,4G,105
花蓮縣,1071031,台灣大哥大股份有限公司,3G,301
金門縣,1071031,中華電信股份有限公司,3G,76
金門縣,1071031,中華電信股份有限公司,4G,91
金門縣,1071031,台灣大哥大股份有限公司,3G,52
金門縣,1071031,台灣大哥大股份有限公司,4G,45
金門縣,1071031,亞太電信股份有限公司,4G,30
金門縣,1071031,遠傳電信股份有限公司,3G,58
金門縣,1071031,台灣之星電信股份有限公司,4G,21
金門縣,1071031,台灣之星電信股份有限公司,3G,18
金門縣,1071031,遠傳電信股份有限公司,4G,61
南投縣,1071031,中華電信股份有限公司,4G,540
南投縣,1071031,台灣大哥大股份有限公司,4G,337
南投縣,1071031,中華電信股份有限公司,3G,541
南投縣,1071031,遠傳電信股份有限公司,4G,405
南投縣,1071031,台灣大哥大股份有限公司,3G,386
南投縣,1071031,台灣之星電信股份有限公司,3G,210
南投縣,1071031,台灣之星電信股份有限公司,4G,219
南投縣,1071031,遠傳電信股份有限公司,3G,399
南投縣,1071031,亞太電信股份有限公司,4G,241
屏東縣,1071031,台灣之星電信股份有限公司,4G,294
屏東縣,1071031,中華電信股份有限公司,3G,419
屏東縣,1071031,台灣之星電信股份有限公司,3G,310
屏東縣,1071031,台灣大哥大股份有限公司,4G,311
屏東縣,1071031,遠傳電信股份有限公司,4G,458
屏東縣,1071031,台灣大哥大股份有限公司,3G,359
屏東縣,1071031,遠傳電信股份有限公司,3G,439
屏東縣,1071031,亞太電信股份有限公司,4G,386
屏東縣,1071031,中華電信股份有限公司,4G,483
苗栗縣,1071031,中華電信股份有限公司,3G,558
苗栗縣,1071031,台灣之星電信股份有限公司,4G,205
苗栗縣,1071031,台灣之星電信股份有限公司,3G,222
苗栗縣,1071031,台灣大哥大股份有限公司,3G,399
苗栗縣,1071031,亞太電信股份有限公司,4G,310
苗栗縣,1071031,中華電信股份有限公司,4G,527
苗栗縣,1071031,遠傳電信股份有限公司,3G,438
苗栗縣,1071031,台灣大哥大股份有限公司,4G,354
苗栗縣,1071031,遠傳電信股份有限公司,4G,429
桃園市,1071031,台灣之星電信股份有限公司,4G,697
桃園市,1071031,亞太電信股份有限公司,4G,657
桃園市,1071031,台灣大哥大股份有限公司,3G,921
桃園市,1071031,中華電信股份有限公司,4G,951
桃園市,1071031,台灣之星電信股份有限公司,3G,655
桃園市,1071031,遠傳電信股份有限公司,4G,872
桃園市,1071031,中華電信股份有限公司,3G,911
桃園市,1071031,台灣大哥大股份有限公司,4G,859
桃園市,1071031,遠傳電信股份有限公司,3G,905
高雄市,1071031,亞太電信股份有限公司,4G,1149
高雄市,1071031,台灣大哥大股份有限公司,3G,1098
高雄市,1071031,中華電信股份有限公司,4G,1419
高雄市,1071031,台灣大哥大股份有限公司,4G,903
高雄市,1071031,遠傳電信股份有限公司,3G,1045
高雄市,1071031,中華電信股份有限公司,3G,1274
高雄市,1071031,遠傳電信股份有限公司,4G,1014
高雄市,1071031,台灣之星電信股份有限公司,3G,903
高雄市,1071031,台灣之星電信股份有限公司,4G,837
基隆市,1071031,亞太電信股份有限公司,4G,167
基隆市,1071031,台灣大哥大股份有限公司,3G,129
基隆市,1071031,台灣大哥大股份有限公司,4G,122
基隆市,1071031,中華電信股份有限公司,3G,130
基隆市,1071031,中華電信股份有限公司,4G,188
基隆市,1071031,台灣之星電信股份有限公司,3G,100
基隆市,1071031,遠傳電信股份有限公司,3G,157
基隆市,1071031,台灣之星電信股份有限公司,4G,103
基隆市,1071031,遠傳電信股份有限公司,4G,149
連江縣,1071031,中華電信股份有限公司,4G,41
連江縣,1071031,遠傳電信股份有限公司,4G,23
連江縣,1071031,台灣大哥大股份有限公司,4G,19
連江縣,1071031,中華電信股份有限公司,3G,37
連江縣,1071031,亞太電信股份有限公司,4G,19
連江縣,1071031,台灣大哥大股份有限公司,3G,18
連江縣,1071031,台灣之星電信股份有限公司,3G,6
連江縣,1071031,遠傳電信股份有限公司,3G,24
連江縣,1071031,台灣之星電信股份有限公司,4G,7
雲林縣,1071031,台灣之星電信股份有限公司,3G,203
雲林縣,1071031,台灣大哥大股份有限公司,3G,330
雲林縣,1071031,中華電信股份有限公司,3G,556
雲林縣,1071031,遠傳電信股份有限公司,3G,332
雲林縣,1071031,台灣大哥大股份有限公司,4G,303
雲林縣,1071031,中華電信股份有限公司,4G,504
雲林縣,1071031,遠傳電信股份有限公司,4G,318
雲林縣,1071031,台灣之星電信股份有限公司,4G,204
雲林縣,1071031,亞太電信股份有限公司,4G,232
新北市,1071031,遠傳電信股份有限公司,4G,1203
新北市,1071031,中華電信股份有限公司,3G,1180
新北市,1071031,中華電信股份有限公司,4G,1578
新北市,1071031,台灣之星電信股份有限公司,3G,987
新北市,1071031,台灣之星電信股份有限公司,4G,1090
新北市,1071031,台灣大哥大股份有限公司,3G,1287
新北市,1071031,亞太電信股份有限公司,4G,1166
新北市,1071031,台灣大哥大股份有限公司,4G,1179
新北市,1071031,遠傳電信股份有限公司,3G,1150
新竹市,1071031,台灣之星電信股份有限公司,3G,180
新竹市,1071031,中華電信股份有限公司,3G,293
新竹市,1071031,台灣大哥大股份有限公司,4G,185
新竹市,1071031,遠傳電信股份有限公司,4G,267
新竹市,1071031,台灣大哥大股份有限公司,3G,191
新竹市,1071031,中華電信股份有限公司,4G,276
新竹市,1071031,台灣之星電信股份有限公司,4G,173
新竹市,1071031,亞太電信股份有限公司,4G,140
新竹市,1071031,遠傳電信股份有限公司,3G,237
新竹縣,1071031,台灣大哥大股份有限公司,3G,317
新竹縣,1071031,中華電信股份有限公司,3G,456
新竹縣,1071031,中華電信股份有限公司,4G,464
新竹縣,1071031,台灣之星電信股份有限公司,3G,232
新竹縣,1071031,遠傳電信股份有限公司,4G,307
新竹縣,1071031,台灣之星電信股份有限公司,4G,252
新竹縣,1071031,台灣大哥大股份有限公司,4G,309
新竹縣,1071031,亞太電信股份有限公司,4G,241
新竹縣,1071031,遠傳電信股份有限公司,3G,312
嘉義市,1071031,中華電信股份有限公司,3G,166
嘉義市,1071031,中華電信股份有限公司,4G,150
嘉義市,1071031,遠傳電信股份有限公司,3G,99
嘉義市,1071031,亞太電信股份有限公司,4G,122
嘉義市,1071031,台灣大哥大股份有限公司,3G,132
嘉義市,1071031,台灣大哥大股份有限公司,4G,113
嘉義市,1071031,台灣之星電信股份有限公司,3G,73
嘉義市,1071031,遠傳電信股份有限公司,4G,96
嘉義市,1071031,台灣之星電信股份有限公司,4G,73
嘉義縣,1071031,台灣大哥大股份有限公司,3G,226
嘉義縣,1071031,台灣之星電信股份有限公司,3G,148
嘉義縣,1071031,中華電信股份有限公司,3G,362
嘉義縣,1071031,亞太電信股份有限公司,4G,205
嘉義縣,1071031,台灣大哥大股份有限公司,4G,187
嘉義縣,1071031,遠傳電信股份有限公司,4G,240
嘉義縣,1071031,中華電信股份有限公司,4G,430
嘉義縣,1071031,台灣之星電信股份有限公司,4G,146
嘉義縣,1071031,遠傳電信股份有限公司,3G,207
彰化縣,1071031,台灣之星電信股份有限公司,3G,290
彰化縣,1071031,台灣大哥大股份有限公司,3G,542
彰化縣,1071031,中華電信股份有限公司,3G,811
彰化縣,1071031,台灣大哥大股份有限公司,4G,475
彰化縣,1071031,中華電信股份有限公司,4G,711
彰化縣,1071031,台灣之星電信股份有限公司,4G,301
彰化縣,1071031,遠傳電信股份有限公司,3G,502
彰化縣,1071031,亞太電信股份有限公司,4G,386
彰化縣,1071031,遠傳電信股份有限公司,4G,503
臺中市,1071031,台灣大哥大股份有限公司,4G,1265
臺中市,1071031,台灣之星電信股份有限公司,3G,887
臺中市,1071031,亞太電信股份有限公司,4G,1201
臺中市,1071031,台灣大哥大股份有限公司,3G,1428
臺中市,1071031,中華電信股份有限公司,4G,1947
臺中市,1071031,中華電信股份有限公司,3G,2166
臺中市,1071031,遠傳電信股份有限公司,3G,1538
臺中市,1071031,遠傳電信股份有限公司,4G,1496
臺中市,1071031,台灣之星電信股份有限公司,4G,933
臺北市,1071031,台灣之星電信股份有限公司,4G,865
臺北市,1071031,台灣之星電信股份有限公司,3G,836
臺北市,1071031,中華電信股份有限公司,4G,1419
臺北市,1071031,台灣大哥大股份有限公司,4G,1165
臺北市,1071031,亞太電信股份有限公司,4G,1207
臺北市,1071031,遠傳電信股份有限公司,4G,1314
臺北市,1071031,台灣大哥大股份有限公司,3G,1311
臺北市,1071031,中華電信股份有限公司,3G,1276
臺北市,1071031,遠傳電信股份有限公司,3G,1216
臺東縣,1071031,台灣大哥大股份有限公司,3G,159
臺東縣,1071031,台灣大哥大股份有限公司,4G,157
臺東縣,1071031,遠傳電信股份有限公司,3G,164
臺東縣,1071031,台灣之星電信股份有限公司,3G,135
臺東縣,1071031,台灣之星電信股份有限公司,4G,116
臺東縣,1071031,中華電信股份有限公司,3G,224
臺東縣,1071031,遠傳電信股份有限公司,4G,195
臺東縣,1071031,中華電信股份有限公司,4G,253
臺東縣,1071031,亞太電信股份有限公司,4G,85
臺南市,1071031,中華電信股份有限公司,3G,882
臺南市,1071031,台灣之星電信股份有限公司,4G,545
臺南市,1071031,台灣大哥大股份有限公司,3G,751
臺南市,1071031,中華電信股份有限公司,4G,899
臺南市,1071031,台灣之星電信股份有限公司,3G,561
臺南市,1071031,遠傳電信股份有限公司,4G,626
臺南市,1071031,台灣大哥大股份有限公司,4G,647
臺南市,1071031,遠傳電信股份有限公司,3G,642
臺南市,1071031,亞太電信股份有限公司,4G,771
澎湖縣,1071031,台灣之星電信股份有限公司,4G,27
澎湖縣,1071031,台灣之星電信股份有限公司,3G,34
澎湖縣,1071031,中華電信股份有限公司,3G,80
澎湖縣,1071031,亞太電信股份有限公司,4G,26
澎湖縣,1071031,台灣大哥大股份有限公司,3G,78
澎湖縣,1071031,台灣大哥大股份有限公司,4G,73
澎湖縣,1071031,遠傳電信股份有限公司,4G,98
澎湖縣,1071031,中華電信股份有限公司,4G,93
澎湖縣,1071031,遠傳電信股份有限公司,3G,54
宜蘭縣,1070930,中華電信股份有限公司,3G,379
宜蘭縣,1070930,台灣大哥大股份有限公司,3G,268
宜蘭縣,1070930,遠傳電信股份有限公司,3G,229
宜蘭縣,1070930,中華電信股份有限公司,4G,458
宜蘭縣,1070930,台灣之星電信股份有限公司,4G,197
宜蘭縣,1070930,遠傳電信股份有限公司,4G,216
宜蘭縣,1070930,台灣大哥大股份有限公司,4G,260
宜蘭縣,1070930,台灣之星電信股份有限公司,3G,150
宜蘭縣,1070930,亞太電信股份有限公司,4G,112
花蓮縣,1070930,中華電信股份有限公司,3G,328
花蓮縣,1070930,遠傳電信股份有限公司,3G,293
花蓮縣,1070930,中華電信股份有限公司,4G,444
花蓮縣,1070930,台灣大哥大股份有限公司,4G,293
花蓮縣,1070930,台灣大哥大股份有限公司,3G,301
花蓮縣,1070930,遠傳電信股份有限公司,4G,305
花蓮縣,1070930,台灣之星電信股份有限公司,4G,173
花蓮縣,1070930,台灣之星電信股份有限公司,3G,155
花蓮縣,1070930,亞太電信股份有限公司,4G,105
金門縣,1070930,台灣大哥大股份有限公司,4G,45
金門縣,1070930,遠傳電信股份有限公司,3G,57
金門縣,1070930,中華電信股份有限公司,4G,85
金門縣,1070930,中華電信股份有限公司,3G,76
金門縣,1070930,台灣之星電信股份有限公司,3G,18
金門縣,1070930,亞太電信股份有限公司,4G,30
金門縣,1070930,台灣大哥大股份有限公司,3G,52
金門縣,1070930,台灣之星電信股份有限公司,4G,21
金門縣,1070930,遠傳電信股份有限公司,4G,55
南投縣,1070930,台灣大哥大股份有限公司,3G,386
南投縣,1070930,中華電信股份有限公司,3G,541
南投縣,1070930,台灣大哥大股份有限公司,4G,337
南投縣,1070930,中華電信股份有限公司,4G,540
南投縣,1070930,台灣之星電信股份有限公司,4G,219
南投縣,1070930,遠傳電信股份有限公司,4G,402
南投縣,1070930,遠傳電信股份有限公司,3G,399
南投縣,1070930,台灣之星電信股份有限公司,3G,202
南投縣,1070930,亞太電信股份有限公司,4G,241
屏東縣,1070930,台灣之星電信股份有限公司,4G,294
屏東縣,1070930,台灣大哥大股份有限公司,3G,337
屏東縣,1070930,台灣之星電信股份有限公司,3G,315
屏東縣,1070930,中華電信股份有限公司,3G,424
屏東縣,1070930,亞太電信股份有限公司,4G,386
屏東縣,1070930,中華電信股份有限公司,4G,468
屏東縣,1070930,遠傳電信股份有限公司,4G,453
屏東縣,1070930,台灣大哥大股份有限公司,4G,311
屏東縣,1070930,遠傳電信股份有限公司,3G,419
苗栗縣,1070930,中華電信股份有限公司,4G,527
苗栗縣,1070930,遠傳電信股份有限公司,3G,438
苗栗縣,1070930,台灣大哥大股份有限公司,3G,399
苗栗縣,1070930,亞太電信股份有限公司,4G,310
苗栗縣,1070930,台灣之星電信股份有限公司,3G,220
苗栗縣,1070930,中華電信股份有限公司,3G,558
苗栗縣,1070930,台灣之星電信股份有限公司,4G,205
苗栗縣,1070930,台灣大哥大股份有限公司,4G,354
苗栗縣,1070930,遠傳電信股份有限公司,4G,424
桃園市,1070930,中華電信股份有限公司,4G,933
桃園市,1070930,台灣之星電信股份有限公司,4G,697
桃園市,1070930,台灣大哥大股份有限公司,3G,922
桃園市,1070930,亞太電信股份有限公司,4G,657
桃園市,1070930,中華電信股份有限公司,3G,911
桃園市,1070930,台灣之星電信股份有限公司,3G,691
桃園市,1070930,台灣大哥大股份有限公司,4G,860
桃園市,1070930,遠傳電信股份有限公司,3G,905
桃園市,1070930,遠傳電信股份有限公司,4G,872
高雄市,1070930,台灣之星電信股份有限公司,3G,903
高雄市,1070930,中華電信股份有限公司,3G,1279
高雄市,1070930,中華電信股份有限公司,4G,1338
高雄市,1070930,台灣大哥大股份有限公司,4G,903
高雄市,1070930,台灣大哥大股份有限公司,3G,1058
高雄市,1070930,台灣之星電信股份有限公司,4G,837
高雄市,1070930,亞太電信股份有限公司,4G,1149
高雄市,1070930,遠傳電信股份有限公司,3G,1018
高雄市,1070930,遠傳電信股份有限公司,4G,968
基隆市,1070930,台灣大哥大股份有限公司,4G,122
基隆市,1070930,亞太電信股份有限公司,4G,167
基隆市,1070930,中華電信股份有限公司,4G,186
基隆市,1070930,台灣大哥大股份有限公司,3G,129
基隆市,1070930,台灣之星電信股份有限公司,4G,103
基隆市,1070930,中華電信股份有限公司,3G,130
基隆市,1070930,台灣之星電信股份有限公司,3G,100
基隆市,1070930,遠傳電信股份有限公司,4G,145
基隆市,1070930,遠傳電信股份有限公司,3G,158
連江縣,1070930,中華電信股份有限公司,3G,37
連江縣,1070930,亞太電信股份有限公司,4G,19
連江縣,1070930,台灣大哥大股份有限公司,4G,19
連江縣,1070930,台灣大哥大股份有限公司,3G,18
連江縣,1070930,中華電信股份有限公司,4G,41
連江縣,1070930,遠傳電信股份有限公司,3G,24
連江縣,1070930,台灣之星電信股份有限公司,3G,6
連江縣,1070930,遠傳電信股份有限公司,4G,23
連江縣,1070930,台灣之星電信股份有限公司,4G,7
雲林縣,1070930,台灣之星電信股份有限公司,4G,204
雲林縣,1070930,中華電信股份有限公司,3G,556
雲林縣,1070930,亞太電信股份有限公司,4G,232
雲林縣,1070930,台灣大哥大股份有限公司,3G,330
雲林縣,1070930,遠傳電信股份有限公司,3G,332
雲林縣,1070930,台灣大哥大股份有限公司,4G,303
雲林縣,1070930,中華電信股份有限公司,4G,504
雲林縣,1070930,台灣之星電信股份有限公司,3G,195
雲林縣,1070930,遠傳電信股份有限公司,4G,313
新北市,1070930,台灣之星電信股份有限公司,4G,1092
新北市,1070930,遠傳電信股份有限公司,3G,1150
新北市,1070930,台灣大哥大股份有限公司,4G,1180
新北市,1070930,中華電信股份有限公司,3G,1181
新北市,1070930,台灣大哥大股份有限公司,3G,1289
新北市,1070930,亞太電信股份有限公司,4G,1167
新北市,1070930,遠傳電信股份有限公司,4G,1197
新北市,1070930,中華電信股份有限公司,4G,1509
新北市,1070930,台灣之星電信股份有限公司,3G,985
新竹市,1070930,台灣大哥大股份有限公司,3G,191
新竹市,1070930,中華電信股份有限公司,3G,293
新竹市,1070930,中華電信股份有限公司,4G,274
新竹市,1070930,亞太電信股份有限公司,4G,140
新竹市,1070930,遠傳電信股份有限公司,4G,267
新竹市,1070930,台灣之星電信股份有限公司,3G,190
新竹市,1070930,台灣大哥大股份有限公司,4G,185
新竹市,1070930,台灣之星電信股份有限公司,4G,173
新竹市,1070930,遠傳電信股份有限公司,3G,237
新竹縣,1070930,台灣之星電信股份有限公司,3G,244
新竹縣,1070930,中華電信股份有限公司,3G,456
新竹縣,1070930,亞太電信股份有限公司,4G,241
新竹縣,1070930,台灣大哥大股份有限公司,3G,317
新竹縣,1070930,台灣大哥大股份有限公司,4G,309
新竹縣,1070930,遠傳電信股份有限公司,3G,312
新竹縣,1070930,遠傳電信股份有限公司,4G,307
新竹縣,1070930,中華電信股份有限公司,4G,460
新竹縣,1070930,台灣之星電信股份有限公司,4G,252
嘉義市,1070930,台灣大哥大股份有限公司,3G,129
嘉義市,1070930,亞太電信股份有限公司,4G,122
嘉義市,1070930,遠傳電信股份有限公司,4G,96
嘉義市,1070930,中華電信股份有限公司,3G,166
嘉義市,1070930,台灣大哥大股份有限公司,4G,113
嘉義市,1070930,中華電信股份有限公司,4G,146
嘉義市,1070930,台灣之星電信股份有限公司,3G,73
嘉義市,1070930,遠傳電信股份有限公司,3G,97
嘉義市,1070930,台灣之星電信股份有限公司,4G,73
嘉義縣,1070930,遠傳電信股份有限公司,4G,222
嘉義縣,1070930,台灣大哥大股份有限公司,3G,215
嘉義縣,1070930,中華電信股份有限公司,4G,407
嘉義縣,1070930,台灣之星電信股份有限公司,3G,148
嘉義縣,1070930,遠傳電信股份有限公司,3G,194
嘉義縣,1070930,台灣之星電信股份有限公司,4G,146
嘉義縣,1070930,中華電信股份有限公司,3G,364
嘉義縣,1070930,亞太電信股份有限公司,4G,205
嘉義縣,1070930,台灣大哥大股份有限公司,4G,187
彰化縣,1070930,中華電信股份有限公司,3G,811
彰化縣,1070930,遠傳電信股份有限公司,4G,501
彰化縣,1070930,中華電信股份有限公司,4G,711
彰化縣,1070930,台灣大哥大股份有限公司,3G,542
彰化縣,1070930,台灣大哥大股份有限公司,4G,475
彰化縣,1070930,亞太電信股份有限公司,4G,386
彰化縣,1070930,台灣之星電信股份有限公司,3G,280
彰化縣,1070930,台灣之星電信股份有限公司,4G,301
彰化縣,1070930,遠傳電信股份有限公司,3G,502
臺中市,1070930,中華電信股份有限公司,4G,1947
臺中市,1070930,中華電信股份有限公司,3G,2166
臺中市,1070930,台灣大哥大股份有限公司,3G,1429
臺中市,1070930,台灣大哥大股份有限公司,4G,1265
臺中市,1070930,台灣之星電信股份有限公司,3G,825
臺中市,1070930,台灣之星電信股份有限公司,4G,933
臺中市,1070930,亞太電信股份有限公司,4G,1201
臺中市,1070930,遠傳電信股份有限公司,4G,1461
臺中市,1070930,遠傳電信股份有限公司,3G,1538
臺北市,1070930,台灣大哥大股份有限公司,4G,1166
臺北市,1070930,中華電信股份有限公司,3G,1276
臺北市,1070930,台灣大哥大股份有限公司,3G,1312
臺北市,1070930,台灣之星電信股份有限公司,3G,832
