"Ministry","Area","Agency","Name","Address","Administration","Latitude","Longitude"
"宜蘭縣政府","宜蘭縣","宜蘭縣政府","三星鄉圖書館-2F會議室","266宜蘭縣三星鄉義興路12之2號","文教館所","24.6673700","121.6498000"
"宜蘭縣政府","宜蘭縣","宜蘭縣政府","宜蘭縣政府原住民事務所","260宜蘭縣宜蘭市中山路一段755號[體育場游泳池行政大樓]","洽公場所","24.7385300","121.7553900"
"宜蘭縣政府","宜蘭縣","宜蘭縣政府","羅東消防分隊","265宜蘭縣羅東鎮天津路13號","洽公場所","24.6780980","121.7692740"
"宜蘭縣政府","宜蘭縣","宜蘭縣政府","宜蘭縣政府遊憩區管理科","268宜蘭縣五結鄉親河路二段2號","洽公場所","24.6721760","121.8121560"
"宜蘭縣政府","宜蘭縣","宜蘭縣立人文國民中小學","宜蘭縣立人文國民中小學體育館與籃球場","261宜蘭縣頭城鎮文雅路150號","文教館所","24.8609540","121.8198580"
"宜蘭縣政府","宜蘭縣","宜蘭縣冬山鄉廣興國民小學","宜蘭縣冬山鄉廣興國小風雨操場","269宜蘭縣冬山鄉梅花路303號","其他","24.6654540","121.7423810"
"宜蘭縣政府","宜蘭縣","宜蘭縣政府文化局","宜蘭縣政府文化局化龍一村","260宜蘭縣宜蘭市武營街71巷16號","文教館所","24.7568465","121.7500779"
"宜蘭縣政府","宜蘭縣","宜蘭縣政府","宜蘭青年交流中心","265宜蘭縣羅東鎮純精路一段96號","其他","24.6717581","121.7644343"
"宜蘭縣政府","宜蘭縣","宜蘭縣政府衛生局","羅東鎮社區心理衛生中心","265宜蘭縣羅東鎮北成路一段2號","洽公場所","24.6751763","121.7631376"
"桃園市政府","桃園市","桃園市大溪地政事務所","桃園市大溪地政事務所","335桃園市大溪區康莊路95號","洽公場所","24.8822370","121.2883330"
"桃園市政府","桃園市","桃園市八德地政事務所","桃園市八德地政事務所","334桃園市八德區重慶街146號","洽公場所","24.9562770","121.3030310"
"桃園市政府","桃園市","桃園市蘆竹區公所","桃園市蘆竹區公所1F","338桃園市蘆竹區南崁路150號1樓","洽公場所","25.0590880","121.2764880"
"桃園市政府","桃園市","桃園市蘆竹區公所","桃園市蘆竹區公所3F","338桃園市蘆竹區南崁路150號3樓","洽公場所","25.0590880","121.2764880"
"桃園市政府","桃園市","桃園市桃園地政事務所","桃園地政事務所","330桃園市桃園區國豐三街123號","洽公場所","24.9907700","121.2787900"
"桃園市政府","桃園市","桃園市蘆竹地政事務所","桃園市蘆竹地政事務所","338桃園市蘆竹區長安路二段236號","洽公場所","25.0635010","121.2811020"
"桃園市政府","桃園市","桃園市八德區戶政事務所","桃園市八德區戶政事務所","334桃園市八德區興豐路304巷2號","洽公場所","24.9291500","121.2862510"
"桃園市政府","桃園市","桃園市平鎮地政事務所","桃園市平鎮地政事務所","324桃園市平鎮區環南路二段276號","洽公場所","24.9398590","121.2146080"
"桃園市政府","桃園市","桃園市中壢地政事務所","桃園市中壢地政事務所","320桃園市中壢區中央西路二段30號三至五樓","洽公場所","24.9587870","121.2176080"
"桃園市政府","桃園市","桃園市楊梅地政事務所","桃園市楊梅地政事務所","326桃園市楊梅區校前路411號","洽公場所","24.8976480","121.1493300"
"桃園市政府","桃園市","桃園市政府資訊中心","桃園市政府1樓前棟","330桃園市桃園區縣府路1號","洽公場所","24.9937990","121.3010360"
"桃園市政府","桃園市","桃園市政府資訊中心","桃園市政府1樓後棟","330桃園市桃園區縣府路1號","洽公場所","24.9937990","121.3010360"
"桃園市政府","桃園市","桃園市復興區公所","桃園市復興區公所","336桃園市復興區中正路20號","洽公場所","24.8146550","121.3509750"
"桃園市政府","桃園市","桃園市觀音區戶政事務所","桃園市觀音區戶政事務所","328桃園市觀音區觀和路28號","洽公場所","25.0283820","121.0845920"
"桃園市政府","桃園市","桃園市平鎮區公所","平鎮區公所一樓大廳","324桃園市平鎮區振興路5號","洽公場所","24.9459270","121.2181230"
"桃園市政府","桃園市","桃園市平鎮區公所","平鎮區公所二樓大廳","324桃園市平鎮區振興路5號","洽公場所","24.9459270","121.2181230"
"桃園市政府","桃園市","桃園市立圖書館","平鎮區圖書館三樓閱覽區","324桃園市平鎮區環南路三段88號","洽公場所","24.9397790","121.2177590"
"桃園市政府","桃園市","桃園市立圖書館","東勢圖書館二樓閱覽區","324桃園市平鎮區金陵路五段55號","洽公場所","24.9109990","121.2315130"
"桃園市政府","桃園市","桃園市蘆竹區戶政事務所","桃園市蘆竹區戶政事務所","338桃園市蘆竹區長安路二段236號4樓","洽公場所","25.0639670","121.2810590"
"桃園市政府","桃園市","桃園市龍潭區戶政事務所","桃園市龍潭區戶政事務所","325桃園市龍潭區中興路700號","洽公場所","24.8702720","121.2227200"
"桃園市政府","桃園市","桃園市政府孔廟忠烈祠聯合管理所","桃園市孔廟","330桃園市桃園區公園路42號","旅遊景點","25.0024330","121.3271280"
"桃園市政府","桃園市","桃園市政府孔廟忠烈祠聯合管理所","桃園市忠烈祠文化館","330桃園市桃園區成功路三段200號","旅遊景點","25.0061480","121.3246230"
"桃園市政府","桃園市","桃園市政府原住民行政局","桃園市原住民文化會館","335桃園市大溪區員林路一段29巷101號","文教館所","24.8964020","121.2817400"
"桃園市政府","桃園市","桃園市觀音區衛生所","桃園市觀音區衛生所","328桃園市觀音區觀新路58號","洽公場所","25.0281880","121.0839220"
"桃園市政府","桃園市","桃園市政府體育局","桃園市政府體育局（田徑場1樓大廳）","330桃園市桃園區三民路一段1號","文教館所","24.9945380","121.3242960"
"桃園市政府","桃園市","桃園市龍潭區衛生所","桃園市龍潭區衛生所","325桃園市龍潭區中正路210號","洽公場所","24.8643930","121.2168590"
"桃園市政府","桃園市","桃園市大園區衛生所","桃園市大園區衛生所","337桃園市大園區中正西路19號","洽公場所","25.0677190","121.1956790"
"桃園市政府","桃園市","桃園市政府地方稅務局","桃園市政府地方稅務局桃園總局","330桃園市桃園區成功路二段179號","洽公場所","24.9955880","121.3197910"
"桃園市政府","桃園市","桃園市政府地方稅務局","桃園市政府地方稅務局中壢分局","320桃園市中壢區普義里溪洲街296號3樓","洽公場所","24.9627550","121.2307830"
"桃園市政府","桃園市","桃園市政府地方稅務局","桃園市政府地方稅務局大溪分局","335桃園市大溪區員林路一段16號2樓","洽公場所","24.8986990","121.2837840"
"桃園市政府","桃園市","桃園市政府地方稅務局","桃園市政府地方稅務局楊梅分局","326桃園市楊梅區中山路212號","洽公場所","24.9065620","121.1425510"
"桃園市政府","桃園市","桃園市政府消防局","桃園市政府消防局局本部","330桃園市桃園區文中北路16號","洽公場所","25.0008780","121.2996410"
"桃園市政府","桃園市","桃園市政府消防局","桃園市政府消防局保養場","330桃園市桃園區國豐六街96號","洽公場所","24.9901030","121.2779050"
"桃園市政府","桃園市","桃園市政府消防局","桃園市政府消防局大林分隊","330桃園市桃園區樹仁二街39號","洽公場所","24.9784530","121.3207550"
"桃園市政府","桃園市","桃園市政府消防局","桃園市政府消防局中路分隊","330桃園市桃園區國豐六街96號","洽公場所","24.9901030","121.2779050"
"桃園市政府","桃園市","桃園市政府消防局","桃園市政府消防局八德分隊","334桃園市八德區介壽路二段685巷10號","洽公場所","24.9397790","121.2983320"
"桃園市政府","桃園市","桃園市政府消防局","桃園市政府消防局大湳分隊","334桃園市八德區建國路1133號","洽公場所","24.9575420","121.2971090"
"桃園市政府","桃園市","桃園市政府消防局","桃園市政府消防局龜山分隊","333桃園市龜山區萬壽路二段639號","洽公場所","24.9989520","121.3448950"
"桃園市政府","桃園市","桃園市政府消防局","桃園市政府消防局坪頂分隊","333桃園市龜山區復興三路80號","洽公場所","25.0523090","121.3728910"
"桃園市政府","桃園市","桃園市政府消防局","桃園市政府消防局迴龍分隊","333桃園市龜山區萬壽路一段42號","洽公場所","25.0203620","121.4093110"
"桃園市政府","桃園市","桃園市政府消防局","桃園市政府消防局茄苳分隊","334桃園市八德區茄苳路950號","洽公場所","24.9769550","121.2794490"
"桃園市政府","桃園市","桃園市政府消防局","桃園市政府消防局中壢分隊","320桃園市中壢區義民路120號","洽公場所","24.9537680","121.2155910"
"桃園市政府","桃園市","桃園市政府消防局","桃園市政府消防局興國分隊","320桃園市中壢區中豐路88號","洽公場所","24.9630280","121.2200760"
"桃園市政府","桃園市","桃園市政府消防局","桃園市政府消防局內壢分隊","320桃園市中壢區吉林路62號","洽公場所","24.9793870","121.2455030"
"桃園市政府","桃園市","桃園市政府消防局","桃園市政府消防局龍岡分隊","320桃園市中壢區龍岡路三段754號","洽公場所","24.9262360","121.2437650"
"桃園市政府","桃園市","桃園市政府消防局","桃園市政府消防局楊梅分隊","326桃園市楊梅區新農街245巷20號","洽公場所","24.9117580","121.1522910"
"桃園市政府","桃園市","桃園市政府消防局","桃園市政府消防局新屋分隊","327桃園市新屋區中華路436號","洽公場所","24.9769160","121.1064790"
"桃園市政府","桃園市","桃園市政府消防局","桃園市政府消防局華勛分隊","320桃園市中壢區榮民南路800號","洽公場所","24.9404210","121.2563820"
"桃園市政府","桃園市","桃園市政府消防局","桃園市政府消防局富岡分隊","326桃園市楊梅區員本里12鄰員德路20號","洽公場所","24.9369190","121.0888410"
"桃園市政府","桃園市","桃園市政府消防局","桃園市政府消防局永安分隊","327桃園市新屋區永安村崁頭厝18鄰85號","洽公場所","24.9370160","121.0893340"
"桃園市政府","桃園市","桃園市政府消防局","桃園市政府消防局青埔分隊","320桃園市中壢區青埔路一段69號","洽公場所","24.9916990","121.1797450"
"桃園市政府","桃園市","桃園市政府消防局","桃園市政府消防局大園分隊","337桃園市大園區和平二街5號","洽公場所","25.0624120","121.2002280"
"桃園市政府","桃園市","桃園市政府消防局","桃園市政府消防局蘆竹分隊","338桃園市蘆竹區錦中村2鄰錦溪路119號","洽公場所","25.0546180","121.2894060"
"桃園市政府","桃園市","桃園市政府消防局","桃園市政府消防局大竹分隊","338桃園市蘆竹區上興路188號","洽公場所","25.0192340","121.2605880"
"桃園市政府","桃園市","桃園市政府消防局","桃園市政府消防局山腳分隊","338桃園市蘆竹區山腳村山腳37之7號","洽公場所","25.0835580","121.2876250"
"桃園市政府","桃園市","桃園市政府消防局","桃園市政府消防局觀音分隊","328桃園市觀音區廣興村一鄰溝尾30之9號","洽公場所","25.0320470","121.0868240"
"桃園市政府","桃園市","桃園市政府消防局","桃園市政府消防局新坡分隊","328桃園市觀音區中山路二段670號","洽公場所","25.0129150","121.1362620"
"桃園市政府","桃園市","桃園市政府消防局","桃園市政府消防局草漯分隊","328桃園市觀音區工業五路1號","洽公場所","25.0526930","121.1181950"
"桃園市政府","桃園市","桃園市政府消防局","桃園市政府消防局竹圍分隊","337桃園市大園區竹圍村11鄰海方厝33之23號","洽公場所","25.0935280","121.2317280"
"桃園市政府","桃園市","桃園市政府消防局","桃園市政府消防局大溪分隊","335桃園市大溪區月眉里15鄰100號","洽公場所","24.8896290","121.2879470"
"桃園市政府","桃園市","桃園市政府消防局","桃園市政府消防局圳頂分隊","335桃園市大溪區介壽路740號","洽公場所","24.9049660","121.2845990"
"桃園市政府","桃園市","桃園市政府消防局","桃園市政府消防局復興分隊","336桃園市復興區澤仁里中山路2號","洽公場所","24.8148230","121.3509040"
"桃園市政府","桃園市","桃園市政府消防局","桃園市政府消防局巴陵分隊","336桃園市復興區華陵村10鄰112號","洽公場所","24.6701060","121.4336010"
"桃園市政府","桃園市","桃園市政府消防局","桃園市政府消防局平鎮分隊","324桃園市平鎮區中豐路南勢二段174號","洽公場所","24.9147160","121.2105490"
"桃園市政府","桃園市","桃園市政府消防局","桃園市政府消防局復旦分隊","324桃園市平鎮區復旦路二段133號","洽公場所","24.9480670","121.2024380"
"桃園市政府","桃園市","桃園市政府消防局","桃園市政府消防局山峰分隊","324桃園市平鎮區南豐路263號","洽公場所","24.9000610","121.2035540"
"桃園市政府","桃園市","桃園市政府消防局","桃園市政府消防局龍潭分隊","325桃園市龍潭區中興路726號","洽公場所","24.8934240","121.1944770"
"桃園市政府","桃園市","桃園市政府消防局","桃園市政府消防局高平分隊","325桃園市龍潭區三和村6鄰渴望二路99巷15號","洽公場所","24.8417690","121.1838400"
"桃園市政府","桃園市","桃園市平鎮區戶政事務所","平鎮區戶政事務所民眾洽公區","324桃園市平鎮區德育路242號","洽公場所","24.9460830","121.2185530"
"桃園市政府","桃園市","桃園市新屋區衛生所","桃園市新屋區衛生所","327桃園市新屋區新屋里中山路239號","洽公場所","24.9730070","121.1065860"
"桃園市政府","桃園市","桃園市大溪區戶政事務所","桃園市大溪區戶政事務所","335桃園市大溪區康莊路181號4樓","洽公場所","24.8797310","121.2886520"
"桃園市政府","桃園市","桃園市桃園區公所","桃園市桃園區公所","330桃園市桃園區縣府路7號","洽公場所","24.9946930","121.3018080"
"桃園市政府","桃園市","桃園市八德區公所","桃園市八德區公所一樓","334桃園市八德區中山路47號","洽公場所","24.9291750","121.2845990"
"桃園市政府","桃園市","桃園市八德區公所","八德埤塘生態公園","334桃園市八德區興豐路1315號","旅遊景點","24.9415500","121.3110350"
"桃園市政府","桃園市","桃園市大溪區衛生所","桃園市大溪區衛生所","335桃園市大溪區仁愛路1號","洽公場所","24.8848790","121.2854360"
"桃園市政府","桃園市","桃園市中壢區衛生所","桃園市中壢區衛生所","320桃園市中壢區溪洲街296號1樓","洽公場所","24.9628140","121.2303970"
"桃園市政府","桃園市","桃園市楊梅區戶政事務所","桃園市楊梅區戶政事務所洽公區","326桃園市楊梅區校前路409號3樓","洽公場所","24.8969720","121.1495020"
"桃園市政府","桃園市","桃園市中壢區戶政事務所","桃園市中壢區戶政事務所","320桃園市中壢區溪洲街298號","洽公場所","24.9630860","121.2299900"
"桃園市政府","桃園市","桃園市龍潭區公所","龍潭大池公園(管理處)","325桃園市龍潭區中豐路上林段117巷1號","其他","24.8629880","121.2088220"
"桃園市政府","桃園市","桃園市龍潭區公所","龍潭大池公園(老人會館)","325桃園市龍潭區中豐路上林段大池邊老人會館","其他","24.8615720","121.2112600"
"桃園市政府","桃園市","桃園市龍潭區公所","龍潭運動公園","325桃園市龍潭區中山里黃泥塘136號","其他","24.8679770","121.2197700"
"桃園市政府","桃園市","桃園市新屋區戶政事務所","桃園市新屋區戶政事務所","327桃園市新屋區中山路241號3樓","洽公場所","24.9726960","121.1063930"
"桃園市政府","桃園市","桃園市龜山區戶政事務所","桃園市龜山區戶政事務所","333桃園市龜山區自強南路99號","洽公場所","24.9919900","121.3387910"
"桃園市政府","桃園市","桃園市政府文化局","桃園市政府文化局","330桃園市桃園區縣府路21號","洽公場所","24.9942240","121.3005210"
"桃園市政府","桃園市","桃園市桃園區衛生所","桃園市桃園區衛生所","330桃園市桃園區國豐三街123號4樓","洽公場所","24.9910950","121.2788700"
"桃園市政府","桃園市","桃園市大園區公所","桃園市大園區公所","337桃園市大園區中正西路12號","洽公場所","25.0636340","121.1953160"
"桃園市政府","桃園市","桃園市立圖書館","大園區圖書館","337桃園市大園區大觀路118","文教館所","25.0665720","121.1934470"
"桃園市政府","桃園市","桃園市立圖書館","三和圖書室","337桃園市大園區三石村三和路5號","文教館所","25.0733940","121.2582490"
"桃園市政府","桃園市","桃園市復興區衛生所","桃園市復興區衛生所","336桃園市復興區澤仁里中正路25號","洽公場所","24.8151000","121.3510000"
"桃園市政府","桃園市","桃園市觀音區公所","桃園市觀音區公所","328桃園市觀音區觀新路56號","洽公場所","25.0282850","121.0834550"
"桃園市政府","桃園市","桃園市復興區戶政事務所","桃園市復興區戶政事務所","336桃園市復興區澤仁里14鄰中正路180號","洽公場所","24.8222630","121.3507750"
"桃園市政府","桃園市","桃園市楊梅區衛生所","桃園市楊梅區衛生所","326桃園市楊梅區校前路409號","洽公場所","24.8985650","121.1513730"
"桃園市政府","桃園市","桃園市八德區衛生所","八德區衛生所","334桃園市八德區介壽路二段361巷28號","洽公場所","24.9505770","121.2990190"
"桃園市政府","桃園市","桃園市政府衛生局","桃園市政府衛生局","330桃園市桃園區光興里縣府路55號","洽公場所","24.9930920","121.3000320"
"桃園市政府","桃園市","桃園市新屋區公所","新屋區公所","327桃園市新屋區中山路265號","洽公場所","24.9725440","121.1055330"
"桃園市政府","桃園市","桃園市立圖書館","桃園市立圖書館新屋分館","327桃園市新屋區中興路91巷11號","文教館所","24.9705850","121.1028910"
"桃園市政府","桃園市","桃園市大溪區公所","桃園市大溪區公所民眾休息區","335桃園市大溪區普濟路11號","洽公場所","24.8805970","121.2871310"
"桃園市政府","桃園市","桃園市立圖書館","桃園市大溪區圖書館本館","335桃園市大溪區普濟路33號","洽公場所","24.8823880","121.2861440"
"桃園市政府","桃園市","桃園市龜山區衛生所","桃園市龜山區衛生所","333桃園市龜山區自強南路103號","洽公場所","24.9915720","121.3384100"
"桃園市政府","桃園市","桃園市蘆竹區衛生所","桃園市蘆竹區衛生所","338桃園市蘆竹區長安路二段238號","洽公場所","25.0635010","121.2811020"
"桃園市政府","桃園市","桃園市平鎮區衛生所","桃園市平鎮區衛生所","324桃園市平鎮區振興路1號","洽公場所","24.9443120","121.2188740"
"桃園市政府","桃園市","桃園市政府警察局","桃園市政府警察局","330桃園市桃園區縣府路3號","洽公場所","24.9933460","121.3018970"
"桃園市政府","桃園市","桃園市政府警察局桃園分局","桃園市政府警察局桃園分局","330桃園市桃園區文中北路2號一樓埔子派出所","洽公場所","25.0005470","121.2993190"
"桃園市政府","桃園市","桃園市政府警察局中壢分局","桃園市政府警察局中壢分局","320桃園市中壢區延平路607號1樓公關業務辦公室","洽公場所","24.9540060","121.2222970"
"桃園市政府","桃園市","桃園市政府警察局楊梅分局","桃園市政府警察局楊梅分局","326桃園市楊梅區中山路123號","洽公場所","24.9067220","121.1458190"
"桃園市政府","桃園市","桃園市政府警察局楊梅分局","桃園市政府警察局楊梅分局新屋分駐所","327桃園市新屋區中山路241號","洽公場所","24.9727250","121.1064340"
"桃園市政府","桃園市","桃園市政府警察局大園分局","桃園市政府警察局大園分局","337桃園市大園區中正西路13號","洽公場所","25.0633430","121.1959550"
"桃園市政府","桃園市","桃園市政府警察局大園分局","桃園市政府警察局大園分局觀音分駐所","328桃園市觀音區中山路14號","洽公場所","25.0361860","121.0822720"
"桃園市政府","桃園市","桃園市政府警察局大溪分局","桃園市政府警察局大溪分局","335桃園市大溪區普濟路9號","洽公場所","24.8802900","121.2872630"
"桃園市政府","桃園市","桃園市政府警察局大溪分局","桃園市政府警察局大溪分局復興分駐所","336桃園市復興區澤仁里中正路2號","洽公場所","24.8141850","121.3509630"
"桃園市政府","桃園市","桃園市政府警察局平鎮分局","桃園市政府警察局平鎮分局","324桃園市平鎮區中庸路123號","洽公場所","24.9132690","121.2072870"
"桃園市政府","桃園市","桃園市政府警察局龜山分局","桃園市政府警察局龜山分局","333桃園市龜山區自強南路123號","洽公場所","24.9914600","121.3381310"
"桃園市政府","桃園市","桃園市政府警察局八德分局","桃園市政府警察局八德分局","334桃園市八德區興豐路1216號","洽公場所","24.9383640","121.3085380"
"桃園市政府","桃園市","桃園市政府警察局龍潭分局","桃園市政府警察局龍潭分局","325桃園市龍潭區凌雲村干城路21號","洽公場所","24.8687120","121.2073890"
"桃園市政府","桃園市","桃園市政府警察局蘆竹分局","桃園市政府警察局蘆竹分局","338桃園市蘆竹區南崁路175巷10-2號","洽公場所","25.0473600","121.2933410"
"桃園市政府","桃園市","桃園市大園區戶政事務所","桃園市大園區戶政事務所","337桃園市大園區中山北路162號","洽公場所","25.0684380","121.1959790"
"桃園市政府","桃園市","桃園市政府藝文設施管理中心","桃園市展演中心","330桃園市桃園區中正路1188號","文教館所","25.0176980","121.2986760"
"桃園市政府","桃園市","桃園市政府藝文設施管理中心","中壢藝術館","320桃園市中壢區中美路16號","文教館所","24.9580670","121.2273610"
"桃園市政府","桃園市","桃園市楊梅區公所","楊梅區公所","326桃園市楊梅區大成路2號","洽公場所","24.9078610","121.1455970"
"桃園市政府","桃園市","桃園市楊梅區公所","楊梅區公所活動中心","326桃園市楊梅區大成路2號","文教館所","24.9078089","121.1455898"
"桃園市政府","桃園市","桃園市政府社會局","桃園市政府社會局-桃園市南區老人文康活動中心","320桃園市中壢區林森路90號","文教館所","24.9456650","121.2262130"
"桃園市政府","桃園市","桃園市政府社會局","桃園市政府社會局-桃園市北區老人文康活動中心","330桃園市桃園區公園路129號","文教館所","25.0038190","121.3274930"
"桃園市政府","桃園市","桃園市蘆竹區公所","桃園市蘆竹區公所2樓","338桃園市蘆竹區南崁路150號2樓","洽公場所","25.0590880","121.2764880"
"桃園市政府","桃園市","桃園市復興區公所","桃園市復興區圖書館","336桃園市復興區中正路168之2號","洽公場所","24.8184000","121.3512000"
"桃園市政府","桃園市","桃園市政府體育局","桃園市立巨蛋體育館(東門)","330桃園市桃園區三民路一段1號","文教館所","24.9945380","121.3242960"
"桃園市政府","桃園市","桃園市蘆竹區公所","桃園市蘆竹區公所(婦幼館)","338桃園市蘆竹區仁愛路一段2號","洽公場所","25.0513230","121.2931180"
"桃園市政府","桃園市","桃園市中壢區公所","桃園市中壢區公所","320桃園市中壢區環北路380號","洽公場所","24.9658870","121.2250760"
"桃園市政府","桃園市","桃園市桃園區公所","桃園區公所里集會所-建國公園管理中心","330桃園市桃園區建成街88號","其他","24.9868850","121.3167520"
"桃園市政府","桃園市","桃園市桃園區公所","桃園區公所里集會所-陽明公園管理中心","330桃園市桃園區介壽路199號","其他","24.9823290","121.3081590"
"桃園市政府","桃園市","桃園市桃園區公所","桃園區公所里集會所-三民里集會所","330桃園市桃園區中山東路128號","其他","24.9975520","121.3206470"
"桃園市政府","桃園市","桃園市立圖書館","桃園市中壢區圖書館","320桃園市中壢區中美路76號","文教館所","24.9587560","121.2258100"
"桃園市政府","桃園市","桃園市平鎮區公所","平鎮區調解委員會","324桃園市平鎮區振興路7號二樓","洽公場所","24.9459270","121.2181230"
"桃園市政府","桃園市","桃園市政府殯葬管理所","桃園市中壢區殯葬管理所殯儀館服務櫃台","320桃園市中壢區培英路289號","洽公場所","24.9766750","121.2253380"
"桃園市政府","桃園市","桃園市政府殯葬管理所","桃園市中壢區殯葬管理所殯儀館禮堂","320桃園市中壢區培英路289號","洽公場所","24.9766750","121.2253380"
"桃園市政府","桃園市","桃園市政府殯葬管理所","桃園市中壢區殯葬管理所火化場","320桃園市中壢區培英路251號","洽公場所","24.9768190","121.2251960"
"桃園市政府","桃園市","桃園市龍潭區公所","龍潭區公所(1F)","325桃園市龍潭區中正路210號","洽公場所","24.8639670","121.2165090"
"桃園市政府","桃園市","桃園市龍潭區公所","龍潭區公所(3F)","325桃園市龍潭區中正路210號","洽公場所","24.8639670","121.2165090"
"桃園市政府","桃園市","桃園市立圖書館","龍潭區圖書館(1F)","325桃園市龍潭區中正路210號","文教館所","24.8637990","121.2161360"
"桃園市政府","桃園市","桃園市立圖書館","龍潭區圖書館(3F)","325桃園市龍潭區中正路210號","文教館所","24.8637990","121.2161360"
"桃園市政府","桃園市","桃園市立圖書館","龍潭區圖書館青少年學習中心","325桃園市龍潭區龍華路117號","文教館所","24.8639760","121.2158920"
"桃園市政府","桃園市","桃園市政府資訊中心","桃園市政府1樓前棟右側民眾洽公區","330桃園市桃園區縣府路1號1樓","洽公場所","24.9932200","121.3010200"
"桃園市政府","桃園市","桃園市政府資訊中心","桃園市政府1樓前棟左側民眾洽公區1","330桃園市桃園區縣府路1號1樓","洽公場所","24.9932200","121.3010200"
"桃園市政府","桃園市","桃園市政府資訊中心","桃園市政府1樓前棟左側民眾洽公區2","330桃園市桃園區縣府路1號1樓","洽公場所","24.9932200","121.3010200"
"桃園市政府","桃園市","桃園市政府資訊中心","桃園市政府1樓後棟左側民眾洽公區","330桃園市桃園區縣府路1號1樓","洽公場所","24.9932200","121.3010200"
"桃園市政府","桃園市","桃園市政府資訊中心","桃園市政府1樓後棟右側民眾洽公區","330桃園市桃園區縣府路1號1樓","洽公場所","24.9932200","121.3010200"
"桃園市政府","桃園市","桃園市政府資訊中心","桃園市政府2樓走廊民眾洽公區","330桃園市桃園區縣府路1號2樓","洽公場所","24.9932200","121.3010200"
"桃園市政府","桃園市","桃園市政府資訊中心","桃園市政府2樓後棟右側民眾洽公區","330桃園市桃園區縣府路1號2樓","洽公場所","24.9932200","121.3010200"
"桃園市政府","桃園市","桃園市政府資訊中心","桃園市政府3樓前棟左側民眾洽公區1","330桃園市桃園區縣府路1號3樓","洽公場所","24.9932200","121.3010200"
"桃園市政府","桃園市","桃園市政府資訊中心","桃園市政府3樓走廊民眾洽公區","330桃園市桃園區縣府路1號3樓","洽公場所","24.9932200","121.3010200"
"桃園市政府","桃園市","桃園市政府資訊中心","桃園市政府4樓前棟左側民眾洽公區1","330桃園市桃園區縣府路1號4樓","洽公場所","24.9932200","121.3010200"
"桃園市政府","桃園市","桃園市政府資訊中心","桃園市政府4樓走廊民眾洽公區","330桃園市桃園區縣府路1號4樓","洽公場所","24.9932200","121.3010200"
"桃園市政府","桃園市","桃園市政府資訊中心","桃園市政府5樓前棟左側民眾洽公區1","330桃園市桃園區縣府路1號5樓","洽公場所","24.9932200","121.3010200"
"桃園市政府","桃園市","桃園市政府資訊中心","桃園市政府5樓走廊民眾洽公區","330桃園市桃園區縣府路1號5樓","洽公場所","24.9932200","121.3010200"
"桃園市政府","桃園市","桃園市政府資訊中心","桃園市政府6樓前棟左側民眾洽公區1","330桃園市桃園區縣府路1號6樓","洽公場所","24.9932200","121.3010200"
"桃園市政府","桃園市","桃園市政府資訊中心","桃園市政府6樓走廊民眾洽公區","330桃園市桃園區縣府路1號6樓","洽公場所","24.9932200","121.3010200"
"桃園市政府","桃園市","桃園市政府資訊中心","桃園市政府7樓前棟左側民眾洽公區1","330桃園市桃園區縣府路1號7樓","洽公場所","24.9932200","121.3010200"
"桃園市政府","桃園市","桃園市政府資訊中心","桃園市政府7樓走廊民眾洽公區","330桃園市桃園區縣府路1號7樓","洽公場所","24.9932200","121.3010200"
"桃園市政府","桃園市","桃園市政府資訊中心","桃園市政府8樓前棟右側民眾洽公區1","330桃園市桃園區縣府路1號8樓","洽公場所","24.9932200","121.3010200"
"桃園市政府","桃園市","桃園市政府資訊中心","桃園市政府8樓前棟左側民眾洽公區1","330桃園市桃園區縣府路1號8樓","洽公場所","24.9932200","121.3010200"
"桃園市政府","桃園市","桃園市政府資訊中心","桃園市政府8樓走廊民眾洽公區","330桃園市桃園區縣府路1號8樓","洽公場所","24.9932200","121.3010200"
"桃園市政府","桃園市","桃園市政府資訊中心","桃園市政府9樓走廊民眾洽公區","330桃園市桃園區縣府路1號9樓","洽公場所","24.9932200","121.3010200"
"桃園市政府","桃園市","桃園市政府資訊中心","桃園市政府13樓走廊民眾洽公區","330桃園市桃園區縣府路1號13樓","洽公場所","24.9932200","121.3010200"
"桃園市政府","桃園市","桃園市政府資訊中心","桃園市政府13樓後棟左側民眾洽公區","330桃園市桃園區縣府路1號13樓","洽公場所","24.9932200","121.3010200"
"桃園市政府","桃園市","桃園市政府資訊中心","桃園市政府14樓走廊民眾洽公區","330桃園市桃園區縣府路1號14樓","洽公場所","24.9932200","121.3010200"
"桃園市政府","桃園市","桃園市政府資訊中心","桃園市政府15樓走廊民眾洽公區","330桃園市桃園區縣府路1號15樓","洽公場所","24.9932200","121.3010200"
"桃園市政府","桃園市","桃園市政府資訊中心","桃園市政府17樓走廊民眾洽公區","330桃園市桃園區縣府路1號1樓","洽公場所","24.9932200","121.3010200"
"桃園市政府","桃園市","桃園市政府資訊中心","桃園市政府17樓後棟民眾洽公區","330桃園市桃園區縣府路1號1樓","洽公場所","24.9932200","121.3010200"
"桃園市政府","桃園市","桃園市政府資訊中心","桃園市政府B2樓走廊民眾洽公區","330桃園市桃園區縣府路1號B2樓","洽公場所","24.9932200","121.3010200"
